Date,Country,City,Specie,count,min (ppb),max (ppb),median (ppb)
3/18/2017,US,Los Angeles,o3,24,9,50,28
3/18/2017,US,Jacksonville,o3,48,2,27,20
3/18/2017,CN,Shanghai,o3,207,9,52,39
3/18/2017,CN,Wuhan,o3,382,0,57,7
3/19/2017,CN,Shanghai,o3,216,19,54,39
3/19/2017,CN,Beijing,o3,443,1,73,23
3/19/2017,US,Manhattan,o3,24,21,43,33
3/19/2017,US,Jacksonville,o3,48,8,21,17
3/19/2017,CN,Wuhan,o3,336,0,30,5
3/19/2017,US,Los Angeles,o3,24,3,50,27
3/19/2017,US,Houston,o3,119,2,45,28
3/20/2017,CN,Beijing,o3,438,1,48,11
3/20/2017,US,Manhattan,o3,21,18,41,32
3/20/2017,US,Jacksonville,o3,46,0,21,12
3/20/2017,CN,Wuhan,o3,389,0,68,22
3/20/2017,CN,Shanghai,o3,200,3,54,32
3/20/2017,US,Los Angeles,o3,24,18,35,28
3/20/2017,US,Houston,o3,120,2,47,28
3/21/2017,US,Houston,o3,120,1,49,27
3/21/2017,US,Jacksonville,o3,48,6,24,18
3/21/2017,CN,Shanghai,o3,200,23,63,49
3/21/2017,US,Los Angeles,o3,24,3,22,11
3/21/2017,CN,Beijing,o3,409,1,61,19
3/21/2017,US,Manhattan,o3,24,10,41,30
3/21/2017,CN,Wuhan,o3,386,0,43,20
3/22/2017,US,Houston,o3,115,1,58,28
3/22/2017,CN,Shanghai,o3,171,16,45,32
3/22/2017,US,Los Angeles,o3,24,2,35,15
3/22/2017,US,Jacksonville,o3,46,7,23,17
3/22/2017,US,Manhattan,o3,24,28,35,32
3/22/2017,CN,Beijing,o3,320,1,56,11
3/22/2017,CN,Wuhan,o3,329,0,38,21
3/23/2017,US,Jacksonville,o3,46,11,22,21
3/23/2017,CN,Shanghai,o3,206,9,46,33
3/23/2017,US,Manhattan,o3,19,5,34,28
3/23/2017,US,Los Angeles,o3,24,2,41,28
3/23/2017,CN,Beijing,o3,442,1,48,11
3/23/2017,US,Houston,o3,117,1,55,32
3/23/2017,CN,Wuhan,o3,365,0,33,15
3/24/2017,CN,Shanghai,o3,174,17,56,37
3/24/2017,US,Los Angeles,o3,24,1,44,19
3/24/2017,CN,Beijing,o3,415,1,48,9
3/24/2017,US,Houston,o3,116,20,41,32
3/24/2017,US,Manhattan,o3,24,6,30,24
3/24/2017,US,Jacksonville,o3,47,2,22,20
3/24/2017,CN,Wuhan,o3,386,0,30,17
3/25/2017,US,Houston,o3,119,1,49,29
3/25/2017,US,Jacksonville,o3,46,4,21,18
3/25/2017,CN,Beijing,o3,336,1,54,25
3/25/2017,US,Manhattan,o3,24,6,28,19
3/25/2017,CN,Wuhan,o3,337,0,52,11
3/25/2017,CN,Shanghai,o3,210,2,55,23
3/25/2017,US,Los Angeles,o3,24,1,41,25
3/26/2017,US,Houston,o3,110,3,55,28
3/26/2017,CN,Wuhan,o3,322,0,57,19
3/26/2017,US,Manhattan,o3,23,20,30,25
3/26/2017,CN,Beijing,o3,403,1,52,30
3/26/2017,US,Jacksonville,o3,43,1,20,17
3/26/2017,CN,Shanghai,o3,196,1,58,28
3/26/2017,US,Los Angeles,o3,22,2,48,31
3/27/2017,US,Jacksonville,o3,46,0,21,15
3/27/2017,CN,Shanghai,o3,214,4,61,32
3/27/2017,US,Manhattan,o3,21,1,31,7
3/27/2017,US,Houston,o3,120,9,52,23
3/27/2017,CN,Wuhan,o3,363,0,63,25
3/27/2017,US,Los Angeles,o3,24,2,46,30
3/27/2017,CN,Beijing,o3,441,1,49,25
3/28/2017,US,Jacksonville,o3,47,2,23,16
3/28/2017,US,Manhattan,o3,24,3,24,7
3/28/2017,CN,Wuhan,o3,390,2,55,30
3/28/2017,US,Houston,o3,117,2,47,23
3/28/2017,CN,Beijing,o3,392,1,59,20
3/28/2017,US,Los Angeles,o3,23,2,44,28
3/28/2017,CN,Shanghai,o3,205,17,61,47
3/29/2017,CN,Shanghai,o3,211,11,57,38
3/29/2017,US,Houston,o3,114,1,41,23
3/29/2017,CN,Beijing,o3,296,1,64,29
3/29/2017,CN,Wuhan,o3,374,0,57,29
3/29/2017,US,Manhattan,o3,24,6,34,28
3/29/2017,US,Los Angeles,o3,12,2,37,14
3/29/2017,US,Jacksonville,o3,47,3,25,14
3/30/2017,US,Houston,o3,107,1,44,21
3/30/2017,CN,Wuhan,o3,396,2,52,20
3/30/2017,CN,Beijing,o3,432,1,49,18
3/30/2017,US,Los Angeles,o3,23,1,47,32
3/30/2017,US,Manhattan,o3,24,6,32,25
3/30/2017,US,Jacksonville,o3,45,3,25,16
3/30/2017,CN,Shanghai,o3,216,29,55,41
3/31/2017,US,Jacksonville,o3,47,9,21,17
3/31/2017,CN,Wuhan,o3,388,2,58,42
3/31/2017,US,Houston,o3,105,1,60,39
3/31/2017,US,Manhattan,o3,24,19,35,28
3/31/2017,CN,Shanghai,o3,216,35,58,47
3/31/2017,CN,Beijing,o3,438,1,51,28
3/31/2017,US,Los Angeles,o3,24,12,43,36
4/1/2017,CN,Beijing,o3,399,1,52,21
4/1/2017,CN,Wuhan,o3,371,0,61,28
4/1/2017,US,Manhattan,o3,24,23,35,30
4/1/2017,US,Houston,o3,119,23,47,37
4/1/2017,US,Los Angeles,o3,24,2,50,23
4/1/2017,US,Jacksonville,o3,47,5,23,17
4/1/2017,CN,Shanghai,o3,216,2,62,34
4/2/2017,US,Manhattan,o3,24,23,36,30
4/2/2017,CN,Beijing,o3,419,1,56,17
4/2/2017,US,Houston,o3,115,2,39,21
4/2/2017,CN,Shanghai,o3,216,4,65,35
4/2/2017,US,Jacksonville,o3,47,2,24,18
4/2/2017,US,Los Angeles,o3,24,2,52,21
4/2/2017,CN,Wuhan,o3,369,0,68,32
4/3/2017,US,Jacksonville,o3,44,11,22,17
4/3/2017,US,Houston,o3,120,2,55,28
4/3/2017,CN,Beijing,o3,373,1,73,30
4/3/2017,US,Manhattan,o3,24,4,41,31
4/3/2017,US,Los Angeles,o3,24,17,39,25
4/3/2017,CN,Wuhan,o3,389,5,57,27
4/3/2017,CN,Shanghai,o3,216,17,67,55
4/4/2017,CN,Shanghai,o3,214,34,65,55
4/4/2017,CN,Wuhan,o3,388,0,37,16
4/4/2017,US,Houston,o3,118,1,60,29
4/4/2017,US,Los Angeles,o3,23,17,47,24
4/4/2017,CN,Beijing,o3,435,1,56,27
4/4/2017,US,Jacksonville,o3,47,4,19,14
4/4/2017,US,Manhattan,o3,24,15,36,24
4/5/2017,CN,Wuhan,o3,355,0,29,6
4/5/2017,CN,Shanghai,o3,216,0,54,37
4/5/2017,US,Los Angeles,o3,24,1,59,21
4/5/2017,CN,Beijing,o3,445,1,65,42
4/5/2017,US,Manhattan,o3,24,3,35,23
4/5/2017,US,Houston,o3,119,8,45,28
4/5/2017,US,Jacksonville,o3,47,2,18,11
4/6/2017,CN,Shanghai,o3,206,0,33,9
4/6/2017,US,Jacksonville,o3,45,7,22,18
4/6/2017,US,Manhattan,o3,24,12,32,25
4/6/2017,US,Los Angeles,o3,22,2,41,11
4/6/2017,US,Houston,o3,115,1,48,18
4/6/2017,CN,Wuhan,o3,361,1,31,11
4/6/2017,CN,Beijing,o3,442,1,72,20
4/7/2017,CN,Shanghai,o3,215,1,39,15
4/7/2017,US,Houston,o3,114,1,67,37
4/7/2017,CN,Wuhan,o3,354,0,57,11
4/7/2017,US,Los Angeles,o3,22,4,49,32
4/7/2017,CN,Beijing,o3,447,1,60,25
4/7/2017,US,Jacksonville,o3,47,9,21,18
4/8/2017,CN,Shanghai,o3,205,1,50,22
4/8/2017,US,Houston,o3,120,1,55,44
4/8/2017,CN,Beijing,o3,349,1,41,12
4/8/2017,US,Jacksonville,o3,47,5,24,16
4/8/2017,US,Los Angeles,o3,24,22,48,32
4/8/2017,CN,Wuhan,o3,362,1,64,19
4/9/2017,CN,Beijing,o3,328,1,54,25
4/9/2017,US,Los Angeles,o3,24,4,52,28
4/9/2017,US,Jacksonville,o3,47,0,27,21
4/9/2017,CN,Shanghai,o3,215,20,57,38
4/9/2017,CN,Wuhan,o3,369,7,54,34
4/9/2017,US,Houston,o3,110,29,55,39
4/10/2017,US,Los Angeles,o3,24,2,57,28
4/10/2017,US,Houston,o3,118,20,42,31
4/10/2017,CN,Wuhan,o3,384,5,42,30
4/10/2017,US,Manhattan,o3,15,27,42,38
4/10/2017,US,Jacksonville,o3,39,1,23,18
4/10/2017,CN,Shanghai,o3,210,10,44,32
4/10/2017,CN,Beijing,o3,416,1,56,15
4/11/2017,US,Jacksonville,o3,47,2,21,17
4/11/2017,CN,Shanghai,o3,215,1,54,19
4/11/2017,US,Manhattan,o3,23,1,43,27
4/11/2017,US,Houston,o3,120,7,38,30
4/11/2017,CN,Beijing,o3,415,1,51,31
4/11/2017,US,Los Angeles,o3,23,2,51,22
4/11/2017,CN,Wuhan,o3,389,0,56,24
4/12/2017,CN,Beijing,o3,340,1,55,21
4/12/2017,CN,Shanghai,o3,161,1,55,32
4/12/2017,US,Jacksonville,o3,46,0,20,14
4/12/2017,US,Los Angeles,o3,22,2,47,19
4/12/2017,CN,Wuhan,o3,375,0,62,18
4/12/2017,US,Manhattan,o3,20,1,45,28
4/12/2017,US,Houston,o3,120,2,39,19
4/13/2017,US,Houston,o3,118,1,49,31
4/13/2017,US,Manhattan,o3,19,24,37,28
4/13/2017,CN,Wuhan,o3,347,0,64,34
4/13/2017,US,Los Angeles,o3,24,2,41,24
4/13/2017,CN,Beijing,o3,430,1,46,20
4/13/2017,US,Jacksonville,o3,47,1,20,16
4/13/2017,CN,Shanghai,o3,216,2,62,32
4/14/2017,US,Houston,o3,117,1,59,32
4/14/2017,CN,Shanghai,o3,216,9,72,38
4/14/2017,CN,Wuhan,o3,382,0,66,23
4/14/2017,CN,Beijing,o3,302,1,58,23
4/14/2017,US,Manhattan,o3,23,19,41,32
4/14/2017,US,Jacksonville,o3,39,0,19,15
4/14/2017,US,Los Angeles,o3,24,2,48,24
4/15/2017,CN,Beijing,o3,344,1,61,32
4/15/2017,CN,Wuhan,o3,381,0,67,27
4/15/2017,US,Houston,o3,94,1,50,27
4/15/2017,CN,Shanghai,o3,207,7,75,34
4/15/2017,US,Jacksonville,o3,46,9,22,21
4/15/2017,US,Manhattan,o3,21,21,36,32
4/15/2017,US,Los Angeles,o3,24,2,57,25
4/16/2017,US,Los Angeles,o3,24,3,56,30
4/16/2017,CN,Wuhan,o3,372,0,44,9
4/16/2017,US,Manhattan,o3,24,20,47,41
4/16/2017,CN,Shanghai,o3,216,2,54,19
4/16/2017,US,Jacksonville,o3,47,2,25,22
4/16/2017,US,Houston,o3,92,9,41,22
4/16/2017,CN,Beijing,o3,370,1,63,23
4/17/2017,CN,Shanghai,o3,216,2,67,23
4/17/2017,US,Manhattan,o3,24,23,37,33
4/17/2017,CN,Beijing,o3,409,1,60,24
4/17/2017,CN,Wuhan,o3,386,10,51,31
4/17/2017,US,Los Angeles,o3,24,3,32,23
4/17/2017,US,Jacksonville,o3,46,1,23,15
4/17/2017,US,Houston,o3,98,1,41,19
4/18/2017,US,Jacksonville,o3,47,0,21,16
4/18/2017,US,Manhattan,o3,24,24,36,34
4/18/2017,CN,Beijing,o3,441,1,55,37
4/18/2017,US,Los Angeles,o3,24,3,30,12
4/18/2017,CN,Shanghai,o3,216,2,64,37
4/18/2017,US,Houston,o3,120,2,41,19
4/18/2017,CN,Wuhan,o3,390,0,57,28
4/19/2017,US,Los Angeles,o3,24,6,32,16
4/19/2017,CN,Shanghai,o3,198,20,64,48
4/19/2017,US,Houston,o3,117,1,45,20
4/19/2017,US,Jacksonville,o3,47,0,19,16
4/19/2017,CN,Beijing,o3,381,1,28,6
4/19/2017,CN,Wuhan,o3,367,0,47,17
4/19/2017,US,Manhattan,o3,24,23,32,28
4/20/2017,CN,Shanghai,o3,216,20,65,51
4/20/2017,US,Houston,o3,118,2,55,19
4/20/2017,US,Manhattan,o3,20,3,32,17
4/20/2017,CN,Beijing,o3,190,1,56,30
4/20/2017,US,Jacksonville,o3,44,0,18,14
4/20/2017,CN,Wuhan,o3,399,0,57,25
4/20/2017,US,Los Angeles,o3,24,1,52,20
4/21/2017,US,Manhattan,o3,24,20,32,29
4/21/2017,CN,Wuhan,o3,389,1,61,15
4/21/2017,US,Los Angeles,o3,21,2,62,28
4/21/2017,US,Houston,o3,116,1,38,16
4/21/2017,CN,Beijing,o3,147,6,55,31
4/21/2017,US,Jacksonville,o3,47,1,19,14
4/21/2017,CN,Shanghai,o3,216,14,58,32
4/22/2017,US,Jacksonville,o3,46,5,21,15
4/22/2017,CN,Wuhan,o3,349,0,71,30
4/22/2017,CN,Beijing,o3,187,1,59,25
4/22/2017,US,Houston,o3,117,1,30,19
4/22/2017,US,Manhattan,o3,24,12,32,18
4/22/2017,US,Los Angeles,o3,24,2,71,31
4/22/2017,CN,Shanghai,o3,216,32,63,50
4/23/2017,CN,Wuhan,o3,364,0,68,34
4/23/2017,CN,Beijing,o3,170,1,52,32
4/23/2017,US,Manhattan,o3,24,14,36,20
4/23/2017,US,Jacksonville,o3,46,2,22,15
4/23/2017,CN,Shanghai,o3,216,11,71,52
4/23/2017,US,Houston,o3,111,11,42,32
4/23/2017,US,Los Angeles,o3,19,2,51,27
4/24/2017,CN,Shanghai,o3,216,34,72,55
4/24/2017,US,Houston,o3,108,1,68,36
4/24/2017,US,Manhattan,o3,24,2,24,11
4/24/2017,CN,Beijing,o3,263,17,59,44
4/24/2017,US,Jacksonville,o3,45,6,19,15
4/24/2017,US,Los Angeles,o3,24,15,49,29
4/24/2017,CN,Wuhan,o3,380,0,69,34
4/25/2017,US,Los Angeles,o3,24,11,52,43
4/25/2017,US,Manhattan,o3,24,27,31,28
4/25/2017,CN,Wuhan,o3,352,0,52,24
4/25/2017,US,Houston,o3,113,16,45,32
4/25/2017,CN,Beijing,o3,383,1,45,28
4/25/2017,CN,Shanghai,o3,188,16,63,34
4/25/2017,US,Jacksonville,o3,46,7,23,16
4/26/2017,CN,Wuhan,o3,371,11,61,36
4/26/2017,US,Los Angeles,o3,24,4,45,23
4/26/2017,US,Manhattan,o3,20,1,29,11
4/26/2017,CN,Beijing,o3,422,1,54,31
4/26/2017,CN,Shanghai,o3,214,23,59,44
4/26/2017,US,Houston,o3,111,20,42,28
4/26/2017,US,Jacksonville,o3,46,4,29,22
4/27/2017,US,Houston,o3,111,2,59,27
4/27/2017,US,Jacksonville,o3,47,6,23,16
4/27/2017,CN,Beijing,o3,429,1,55,29
4/27/2017,US,Manhattan,o3,24,1,36,20
4/27/2017,US,Los Angeles,o3,24,8,55,17
4/27/2017,CN,Wuhan,o3,352,6,77,50
4/27/2017,CN,Shanghai,o3,215,2,60,42
4/28/2017,CN,Wuhan,o3,329,0,71,48
4/28/2017,US,Houston,o3,107,17,49,28
4/28/2017,US,Los Angeles,o3,24,9,55,49
4/28/2017,CN,Beijing,o3,415,1,61,30
4/28/2017,CN,Shanghai,o3,210,2,73,37
4/28/2017,US,Manhattan,o3,23,5,48,28
4/28/2017,US,Jacksonville,o3,39,0,21,12
4/29/2017,US,Manhattan,o3,12,27,42,41
4/29/2017,CN,Shanghai,o3,216,3,73,49
4/29/2017,CN,Wuhan,o3,370,0,71,36
4/29/2017,US,Jacksonville,o3,46,4,11,9
4/29/2017,CN,Beijing,o3,403,1,62,36
4/29/2017,US,Houston,o3,98,12,23,17
4/29/2017,US,Los Angeles,o3,24,4,57,43
4/30/2017,CN,Beijing,o3,441,1,66,32
4/30/2017,US,Houston,o3,120,3,45,32
4/30/2017,CN,Shanghai,o3,215,22,77,58
4/30/2017,US,Manhattan,o3,24,19,36,31
4/30/2017,CN,Wuhan,o3,381,0,76,42
4/30/2017,US,Jacksonville,o3,47,2,11,9
4/30/2017,US,Los Angeles,o3,24,3,62,41
5/1/2017,US,Houston,o3,117,1,56,33
5/1/2017,US,Los Angeles,o3,24,2,65,37
5/1/2017,US,Manhattan,o3,24,8,24,17
5/1/2017,US,Jacksonville,o3,42,5,16,9
5/1/2017,CN,Shanghai,o3,202,21,65,39
5/1/2017,CN,Wuhan,o3,389,1,58,22
5/1/2017,CN,Beijing,o3,465,1,61,28
5/2/2017,US,Jacksonville,o3,48,6,25,17
5/2/2017,CN,Wuhan,o3,396,0,68,29
5/2/2017,CN,Beijing,o3,470,1,81,33
5/2/2017,US,Los Angeles,o3,24,2,58,28
5/2/2017,US,Houston,o3,120,1,64,42
5/2/2017,US,Manhattan,o3,24,8,43,41
5/2/2017,CN,Shanghai,o3,216,20,54,36
5/3/2017,CN,Beijing,o3,479,1,68,34
5/3/2017,CN,Wuhan,o3,396,2,50,25
5/3/2017,US,Houston,o3,116,10,48,23
5/3/2017,US,Manhattan,o3,24,28,41,32
5/3/2017,US,Los Angeles,o3,24,9,58,18
5/3/2017,US,Jacksonville,o3,48,1,28,21
5/3/2017,CN,Shanghai,o3,216,27,51,43
5/4/2017,CN,Shanghai,o3,216,8,45,28
5/4/2017,US,Jacksonville,o3,40,5,27,15
5/4/2017,US,Houston,o3,120,6,49,34
5/4/2017,US,Los Angeles,o3,24,10,55,24
5/4/2017,CN,Wuhan,o3,396,1,60,29
5/4/2017,US,Manhattan,o3,24,24,37,32
5/4/2017,CN,Beijing,o3,471,0,59,36
5/5/2017,US,Manhattan,o3,24,11,32,19
5/5/2017,US,Jacksonville,o3,35,9,23,17
5/5/2017,CN,Beijing,o3,478,5,51,31
5/5/2017,US,Houston,o3,119,1,55,25
5/5/2017,US,Los Angeles,o3,24,7,37,23
5/5/2017,CN,Shanghai,o3,216,8,36,19
5/5/2017,CN,Wuhan,o3,393,0,64,36
5/6/2017,US,Houston,o3,110,1,66,44
5/6/2017,US,Manhattan,o3,20,18,33,31
5/6/2017,US,Jacksonville,o3,47,15,29,19
5/6/2017,CN,Wuhan,o3,396,0,62,29
5/6/2017,CN,Beijing,o3,454,0,61,35
5/6/2017,US,Los Angeles,o3,24,20,41,32
5/6/2017,CN,Shanghai,o3,216,2,60,31
5/7/2017,US,Jacksonville,o3,48,17,34,20
5/7/2017,US,Houston,o3,97,2,59,47
5/7/2017,US,Manhattan,o3,22,20,27,23
5/7/2017,CN,Beijing,o3,479,0,67,32
5/7/2017,CN,Shanghai,o3,216,16,73,35
5/7/2017,CN,Wuhan,o3,402,0,37,7
5/7/2017,US,Los Angeles,o3,24,9,41,33
5/8/2017,US,Jacksonville,o3,48,2,25,16
5/8/2017,US,Manhattan,o3,24,19,31,27
5/8/2017,US,Los Angeles,o3,24,2,41,20
5/8/2017,CN,Shanghai,o3,216,19,50,38
5/8/2017,US,Houston,o3,120,1,55,42
5/8/2017,CN,Wuhan,o3,392,0,55,25
5/8/2017,CN,Beijing,o3,478,0,74,38
5/9/2017,CN,Wuhan,o3,382,0,59,28
5/9/2017,US,Houston,o3,114,1,45,34
5/9/2017,US,Manhattan,o3,24,18,41,28
5/9/2017,US,Los Angeles,o3,24,4,41,23
5/9/2017,CN,Shanghai,o3,215,4,59,30
5/9/2017,CN,Beijing,o3,477,3,71,46
5/9/2017,US,Jacksonville,o3,48,1,30,21
5/10/2017,CN,Shanghai,o3,213,2,77,46
5/10/2017,CN,Wuhan,o3,386,0,72,22
5/10/2017,CN,Beijing,o3,475,1,71,37
5/10/2017,US,Los Angeles,o3,24,19,34,29
5/10/2017,US,Jacksonville,o3,47,6,34,19
5/10/2017,US,Manhattan,o3,20,14,33,25
5/10/2017,US,Houston,o3,117,10,48,32
5/11/2017,US,Jacksonville,o3,48,14,30,21
5/11/2017,CN,Shanghai,o3,216,9,84,47
5/11/2017,CN,Beijing,o3,474,0,57,33
5/11/2017,US,Manhattan,o3,24,11,35,23
5/11/2017,US,Houston,o3,120,9,41,23
5/11/2017,CN,Wuhan,o3,397,0,46,17
5/11/2017,US,Los Angeles,o3,24,2,42,28
5/12/2017,US,Los Angeles,o3,24,6,45,29
5/12/2017,US,Jacksonville,o3,48,9,22,19
5/12/2017,CN,Wuhan,o3,396,2,71,32
5/12/2017,CN,Beijing,o3,477,0,69,38
5/12/2017,US,Manhattan,o3,24,15,33,25
5/12/2017,CN,Shanghai,o3,216,2,61,49
5/12/2017,US,Houston,o3,120,7,55,36
5/13/2017,CN,Shanghai,o3,216,2,73,46
5/13/2017,US,Los Angeles,o3,24,2,47,31
5/13/2017,US,Houston,o3,119,12,46,32
5/13/2017,US,Jacksonville,o3,48,6,20,14
5/13/2017,CN,Beijing,o3,477,0,57,34
5/13/2017,US,Manhattan,o3,24,17,31,25
5/13/2017,CN,Wuhan,o3,408,0,72,25
5/14/2017,CN,Beijing,o3,472,3,66,35
5/14/2017,US,Manhattan,o3,24,23,41,36
5/14/2017,US,Jacksonville,o3,48,7,21,17
5/14/2017,US,Los Angeles,o3,24,6,50,35
5/14/2017,CN,Shanghai,o3,216,5,70,55
5/14/2017,CN,Wuhan,o3,395,0,76,41
5/14/2017,US,Houston,o3,120,1,62,38
5/15/2017,US,Houston,o3,119,1,66,37
5/15/2017,CN,Wuhan,o3,369,8,60,42
5/15/2017,CN,Beijing,o3,477,0,65,36
5/15/2017,CN,Shanghai,o3,211,30,60,47
5/15/2017,US,Manhattan,o3,24,23,35,27
5/15/2017,US,Jacksonville,o3,46,0,24,19
5/15/2017,US,Los Angeles,o3,24,17,41,32
5/16/2017,CN,Beijing,o3,469,0,76,47
5/16/2017,US,Jacksonville,o3,48,0,23,14
5/16/2017,US,Houston,o3,119,19,56,36
5/16/2017,CN,Shanghai,o3,216,20,56,37
5/16/2017,US,Los Angeles,o3,24,2,42,27
5/16/2017,US,Manhattan,o3,24,9,37,28
5/16/2017,CN,Wuhan,o3,408,3,63,34
5/17/2017,US,Manhattan,o3,24,14,58,46
5/17/2017,US,Los Angeles,o3,24,18,36,28
5/17/2017,CN,Beijing,o3,456,0,94,58
5/17/2017,CN,Shanghai,o3,216,9,62,42
5/17/2017,US,Jacksonville,o3,45,1,21,16
5/17/2017,CN,Wuhan,o3,393,0,82,42
5/17/2017,US,Houston,o3,119,16,45,25
5/18/2017,US,Houston,o3,117,10,44,18
5/18/2017,US,Jacksonville,o3,46,14,23,20
5/18/2017,CN,Shanghai,o3,216,23,66,51
5/18/2017,US,Manhattan,o3,24,25,60,56
5/18/2017,US,Los Angeles,o3,24,2,48,23
5/18/2017,CN,Beijing,o3,357,0,92,42
5/18/2017,CN,Wuhan,o3,389,0,76,39
5/19/2017,US,Manhattan,o3,24,23,54,41
5/19/2017,CN,Shanghai,o3,216,32,68,54
5/19/2017,US,Houston,o3,119,10,32,16
5/19/2017,US,Los Angeles,o3,20,2,57,18
5/19/2017,US,Jacksonville,o3,48,2,18,8
5/19/2017,CN,Beijing,o3,335,1,91,61
5/19/2017,CN,Wuhan,o3,382,2,61,31
5/20/2017,US,Houston,o3,120,3,45,15
5/20/2017,US,Jacksonville,o3,48,2,9,7
5/20/2017,CN,Wuhan,o3,387,0,80,34
5/20/2017,CN,Shanghai,o3,216,23,60,45
5/20/2017,US,Los Angeles,o3,24,2,62,28
5/20/2017,CN,Beijing,o3,478,1,86,51
5/20/2017,US,Manhattan,o3,24,19,33,28
5/21/2017,CN,Shanghai,o3,216,22,59,43
5/21/2017,US,Jacksonville,o3,48,1,14,6
5/21/2017,CN,Wuhan,o3,396,0,72,35
5/21/2017,CN,Beijing,o3,477,3,74,48
5/21/2017,US,Manhattan,o3,24,19,36,28
5/21/2017,US,Houston,o3,120,2,32,16
5/21/2017,US,Los Angeles,o3,24,10,60,28
5/22/2017,US,Los Angeles,o3,24,6,55,23
5/22/2017,CN,Beijing,o3,475,1,55,11
5/22/2017,CN,Shanghai,o3,216,21,56,34
5/22/2017,US,Houston,o3,117,10,33,20
5/22/2017,CN,Wuhan,o3,396,2,59,21
5/22/2017,US,Manhattan,o3,24,6,27,15
5/22/2017,US,Jacksonville,o3,48,0,21,12
5/23/2017,CN,Wuhan,o3,386,0,41,22
5/23/2017,CN,Shanghai,o3,216,9,42,23
5/23/2017,US,Houston,o3,119,12,56,29
5/23/2017,US,Jacksonville,o3,47,3,12,9
5/23/2017,US,Los Angeles,o3,24,3,61,23
5/23/2017,US,Manhattan,o3,24,8,37,27
5/23/2017,CN,Beijing,o3,365,1,68,35
5/24/2017,CN,Wuhan,o3,375,9,63,45
5/24/2017,CN,Beijing,o3,432,1,69,34
5/24/2017,US,Manhattan,o3,24,7,39,36
5/24/2017,US,Jacksonville,o3,48,5,15,9
5/24/2017,US,Houston,o3,118,1,49,24
5/24/2017,CN,Shanghai,o3,216,19,52,38
5/24/2017,US,Los Angeles,o3,24,10,48,22
5/25/2017,CN,Beijing,o3,237,1,73,39
5/25/2017,US,Jacksonville,o3,48,9,21,17
5/25/2017,CN,Wuhan,o3,389,1,74,47
5/25/2017,US,Houston,o3,119,2,57,39
5/25/2017,US,Manhattan,o3,22,15,38,25
5/25/2017,CN,Shanghai,o3,216,9,71,45
5/25/2017,US,Los Angeles,o3,24,28,38,33
5/26/2017,US,Jacksonville,o3,48,3,27,16
5/26/2017,US,Manhattan,o3,24,7,36,22
5/26/2017,CN,Wuhan,o3,391,0,80,42
5/26/2017,US,Houston,o3,120,18,43,30
5/26/2017,US,Los Angeles,o3,24,23,36,32
5/26/2017,CN,Shanghai,o3,216,15,66,49
5/27/2017,US,Los Angeles,o3,24,4,44,30
5/27/2017,US,Manhattan,o3,24,18,27,23
5/27/2017,CN,Shanghai,o3,214,19,73,45
5/27/2017,US,Jacksonville,o3,48,1,29,19
5/27/2017,CN,Wuhan,o3,404,0,86,43
5/27/2017,US,Houston,o3,120,10,34,19
5/28/2017,US,Jacksonville,o3,48,6,19,11
5/28/2017,US,Houston,o3,120,3,44,15
5/28/2017,US,Los Angeles,o3,24,7,52,28
5/28/2017,CN,Wuhan,o3,378,0,83,39
5/28/2017,CN,Shanghai,o3,216,17,75,47
5/28/2017,US,Manhattan,o3,24,23,38,29
5/29/2017,US,Los Angeles,o3,24,28,55,32
5/29/2017,CN,Shanghai,o3,216,23,71,41
5/29/2017,US,Manhattan,o3,24,15,29,25
5/29/2017,CN,Wuhan,o3,396,0,83,43
5/29/2017,US,Houston,o3,113,3,36,22
5/29/2017,US,Jacksonville,o3,48,2,19,10
5/30/2017,US,Manhattan,o3,24,16,27,19
5/30/2017,CN,Wuhan,o3,390,0,71,35
5/30/2017,CN,Shanghai,o3,216,23,72,37
5/30/2017,US,Los Angeles,o3,24,16,44,35
5/30/2017,US,Houston,o3,120,1,38,19
5/30/2017,US,Jacksonville,o3,48,2,16,7
5/31/2017,US,Houston,o3,120,1,55,18
5/31/2017,US,Los Angeles,o3,24,22,47,35
5/31/2017,US,Jacksonville,o3,48,0,30,7
5/31/2017,US,Manhattan,o3,24,6,38,22
5/31/2017,CN,Wuhan,o3,396,2,65,33
5/31/2017,CN,Shanghai,o3,215,4,74,36
5/31/2017,CN,Beijing,o3,79,22,73,55
6/1/2017,US,Houston,o3,120,2,32,18
6/1/2017,CN,Wuhan,o3,396,4,60,39
6/1/2017,CN,Beijing,o3,387,1,79,48
6/1/2017,US,Manhattan,o3,24,10,48,31
6/1/2017,CN,Shanghai,o3,216,9,79,50
6/1/2017,US,Los Angeles,o3,15,41,73,46
6/1/2017,US,Jacksonville,o3,47,0,25,9
6/2/2017,CN,Wuhan,o3,402,0,83,29
6/2/2017,US,Manhattan,o3,24,21,44,30
6/2/2017,US,Houston,o3,120,1,28,10
6/2/2017,US,Jacksonville,o3,47,0,21,10
6/2/2017,US,Los Angeles,o3,9,17,54,39
6/2/2017,CN,Beijing,o3,325,2,39,23
6/2/2017,CN,Shanghai,o3,215,4,66,54
6/3/2017,US,Houston,o3,120,1,55,12
6/3/2017,CN,Shanghai,o3,216,22,64,47
6/3/2017,US,Manhattan,o3,24,10,32,28
